,,,Total,,210-00822,,, 3.,20 661.,,62 810., 0.,, 0.,8 347.,,9 182.,,101 000.,, 0.,,101 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-00824,,Pymt No :,,PY-CS-00000594,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN02,Time :,3:51:10 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
BV0017,,Coffee Latte Panacota,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0040,,Homemade Granola Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-00824,,, 6.,132 231.,,24 793., 0.,, 0.,15 702.,,17 273.,,190 000.,,190 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00825,,Pymt No :,,PY-CS-00000593,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,1,Table :,IN07,Time :,3:27:52 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
,,,Total,,210-00825,,, 2.,20 661.,,12 397., 0.,, 0.,3 306.,,3 636.,,40 000.,,40 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00826,,Pymt No :,,PY-CS-00000596,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,1,Table :,IN07,Time :,5:20:20 PM,,,,,,Waiter :,,,,,,
BV0017,,Coffee Latte Panacota,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0013,,Crunchy Honey Chicken Wings,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
,,,Total,,210-00826,,, 2.,53 719.,, 0., 0.,, 0.,5 372.,,5 909.,,65 000.,,65 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00827,,Pymt No :,,PY-CS-00000595,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,1,Table :,IN08,Time :,3:59:16 PM,,,,,,Waiter :,,,,,,
FD0080,,Smoothies Bowl,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00827,,, 1.,37 190.,, 0., 0.,, 0.,3 719.,,4 091.,,45 000.,,45 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00828,,Pymt No :,,PY-CS-00000597,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,1,Table :,IN02,Time :,5:39:12 PM,,,,,,Waiter :,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00828,,, 3.,37 190.,,57 025., 0.,, 0.,9 421.,,10 364.,,114 000.,,114 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00829,,Pymt No :,,PY-CC-00000241,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,4,Table :,IN01,Time :,7:41:53 PM,,,,,,Waiter :,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,27 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-00829,,Pymt No :,,PY-CC-00000241,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,4,Table :,IN01,Time :,7:41:53 PM,,,,,,Waiter :,,,,,,
BV0006,,Orange Juice,,,,,,1, 0.,,16 529., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
BV0007,,Ice Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0008,,Steamed Fish in Banana Leaf,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0013,,Crunchy Honey Chicken Wings,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0015,,Thai Roast Beef Salad,,,,,,1,30 579.,, 0., 0.,,30 579.,3 058.,,3 364.,,37 000.,,,,,,,,,,,,,,
FD0026,,Avocado Toast,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00829,,, 8.,129 752.,,64 463., 0.,, 0.,19 421.,,21 364.,,235 000.,, 0.,,235 000.,, 0.,, 0.,, 0.,,,BCA VISA,
Bill No :,,210-00830,,Pymt No :,,PY-CC-00000236,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,O10,Time :,5:37:31 PM,,,,,,Waiter :,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0011,,Equil Sparkling,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0005,,Caesar Salad,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00830,,, 4.,61 983.,,46 281., 0.,, 0.,10 826.,,11 909.,,131 000.,, 0.,,131 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-00831,,Pymt No :,,PY-CC-00000237,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN08,Time :,5:42:13 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0016,,Latte,,,,,,1, 0.,,32 231., 0.,,32 231.,3 223.,,3 545.,,39 000.,,,,,,,,,,,,,,
FD0010,,House Specialty Beef Tengkleng,,,,,,1,70 248.,, 0., 0.,,70 248.,7 025.,,7 727.,,85 000.,,,,,,,,,,,,,,
FD0040,,Homemade Granola Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-00831,,, 5.,99 174.,,67 769., 0.,, 0.,16 694.,,18 364.,,202 000.,, 0.,,202 000.,, 0.,, 0.,, 0.,,,BCA VISA,
Bill No :,,210-00832,,Pymt No :,,PY-CS-00000598,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN02,Time :,6:09:58 PM,,,,,,Waiter :,,,,,,
BV0017,,Coffee Latte Panacota,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0080,,Smoothies Bowl,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00832,,, 2.,66 116.,, 0., 0.,, 0.,6 612.,,7 273.,,80 000.,,80 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00833,,Pymt No :,,PY-RM-00000081,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN06,Time :,9:08:38 PM,,,,,,Waiter :,,,,,,
BV0008,,Long black,,,,,,2, 0.,,46 281., 0.,,46 281.,4 628.,,5 091.,,56 000.,,,,,,,,,,,,,,
FD0013,,Crunchy Honey Chicken Wings,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0061,,Cappucino,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0063,,French Fries,,,,,,1,16 529.,, 0., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
,,,Total,,210-00833,,, 5.,41 322.,,75 207., 0.,, 0.,11 653.,,12 818.,,141 000.,, 0.,, 0.,, 0.,,141 000.,, 0.,,K104,,
Bill No :,,210-00834,,Pymt No :,,PY-CS-00000602,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN07,Time :,7:50:01 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00834,,, 2.,37 190.,,12 397., 0.,, 0.,4 959.,,5 455.,,60 000.,,60 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00835,,Pymt No :,,PY-CS-00000599,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN02,Time :,6:44:31 PM,,,,,,Waiter :,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,28 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-00835,,Pymt No :,,PY-CS-00000599,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN02,Time :,6:44:31 PM,,,,,,Waiter :,,,,,,
BV0014,,Guava Juice,,,,,,1, 0.,,16 529., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
BV0016,,Latte,,,,,,1, 0.,,32 231., 0.,,32 231.,3 223.,,3 545.,,39 000.,,,,,,,,,,,,,,
,,,Total,,210-00835,,, 2., 0.,,48 760., 0.,, 0.,4 876.,,5 364.,,59 000.,,59 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00836,,Pymt No :,,PY-CS-00000601,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,3,Table :,O10,Time :,7:43:02 PM,,,,,,Waiter :,,,,,,
BV0001,,Asian Twist Brioche French Toast,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
BV0007,,Ice Tea,,,,,,3, 0.,,37 190., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0013,,Crunchy Honey Chicken Wings,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0061,,Cappucino,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-00836,,, 7.,90 909.,,66 116., 0.,, 0.,15 702.,,17 273.,,190 000.,,190 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00837,,Pymt No :,,PY-CS-00000600,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,1,Table :,IN09,Time :,7:12:17 PM,,,,,,Waiter :,,,,,,
BV0008,,Long black,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
,,,Total,,210-00837,,, 1., 0.,,23 140., 0.,, 0.,2 314.,,2 545.,,28 000.,,28 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00838,,Pymt No :,,PY-CC-00000243,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN02,Time :,8:05:35 PM,,,,,,Waiter :,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
FD0010,,House Specialty Beef Tengkleng,,,,,,1,70 248.,, 0., 0.,,70 248.,7 025.,,7 727.,,85 000.,,,,,,,,,,,,,,
FD0039,,Nasi Uduk,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0069,,Mix Fruit,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-00838,,, 4.,157 025.,, 0., 0.,, 0.,15 702.,,17 273.,,190 000.,, 0.,,190 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-00839,,Pymt No :,,PY-CS-00000605,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN07,Time :,9:42:09 PM,,,,,,Waiter :,,,,,,
BV0022,,Hot Lemon Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0010,,House Specialty Beef Tengkleng,,,,,,1,70 248.,, 0., 0.,,70 248.,7 025.,,7 727.,,85 000.,,,,,,,,,,,,,,
FD0022,,PAPA Yats Ranch Fried Rice,,,,,,1,61 983.,, 0., 0.,,61 983.,6 198.,,6 818.,,75 000.,,,,,,,,,,,,,,
FD0048,,Jogja Fruit Crumble,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-00839,,, 5.,161 157.,,24 793., 0.,, 0.,18 595.,,20 455.,,225 000.,,225 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00840,,Pymt No :,,PY-CS-00000603,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,3,Table :,IN05,Time :,9:00:40 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00840,,, 5.,74 380.,,37 190., 0.,, 0.,11 157.,,12 273.,,135 000.,,135 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00841,,Pymt No :,,PY-RM-00000080,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,O12,Time :,8:48:01 PM,,,,,,Waiter :,,,,,,
FD0003,,Jogja Wild Mushroom Soup,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,2,74 380.,, 0., 0.,,74 380.,7 438.,,8 182.,,90 000.,,,,,,,,,,,,,,
,,,Total,,210-00841,,, 3.,103 306.,, 0., 0.,, 0.,10 331.,,11 364.,,125 000.,, 0.,, 0.,, 0.,,125 000.,, 0.,,K102,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,29 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-00842,,Pymt No :,,PY-CS-00000604,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN01,Time :,9:13:09 PM,,,,,,Waiter :,,,,,,
BV0024,,Hot Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0040,,Homemade Granola Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-00842,,, 6.,123 967.,,24 793., 0.,, 0.,14 876.,,16 364.,,180 000.,,180 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00843,,Pymt No :,,PY-CS-00000606,,,,Date :,2/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN02,Time :,10:14:45 PM,,,,,,Waiter :,,,,,,
BV0006,,Orange Juice,,,,,,1, 0.,,16 529., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0032,,Jakarta Street Style Gado-gado,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0045,,Indo-Deutches Creamed Salmon,,,,,,1,74 380.,, 0., 0.,,74 380.,7 438.,,8 182.,,90 000.,,,,,,,,,,,,,,
FD0063,,French Fries,,,,,,1,16 529.,, 0., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
,,,Total,,210-00843,,, 5.,119 835.,,28 926., 0.,, 0.,14 876.,,16 364.,,180 000.,,180 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00844,,Pymt No :,,PY-RM-00000082,,,,Date :,3/1/17,Cashier :,,folia,,Pax :,2,Table :,IN01,Time :,8:49:05 AM,,,,,,Waiter :,,,,,,
FD0085,,Air Mineral,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
,,,Total,,210-00844,,, 2., 0.,,24 793., 0.,, 0.,2 479.,,2 727.,,30 000.,, 0.,, 0.,, 0.,,30 000.,, 0.,,K102,,
Bill No :,,210-00845,,Pymt No :,,PY-RM-00000084,,,,Date :,3/1/17,Cashier :,,folia,,Pax :,2,Table :,IN06,Time :,10:13:54 AM,,,,,,Waiter :,,,,,,
FD0079,,Room Breakfast,,,,,,1,57 851.,, 0., 0.,,57 851.,5 785.,,6 364.,,70 000.,,,,,,,,,,,,,,
FD0079,,Room Breakfast,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-00845,,, 2.,86 777.,, 0., 0.,, 0.,8 678.,,9 545.,,105 000.,, 0.,, 0.,, 0.,,105 000.,, 0.,,K104,,
Bill No :,,210-00846,,Pymt No :,,PY-RM-00000083,,,,Date :,3/1/17,Cashier :,,folia,,Pax :,2,Table :,IN05,Time :,10:12:42 AM,,,,,,Waiter :,,,,,,
FD0079,,Room Breakfast,,,,,,2,115 702.,, 0., 0.,,115 702.,11 570.,,12 727.,,140 000.,,,,,,,,,,,,,,
,,,Total,,210-00846,,, 2.,115 702.,, 0., 0.,, 0.,11 570.,,12 727.,,140 000.,, 0.,, 0.,, 0.,,140 000.,, 0.,,K102,,
Bill No :,,210-00848,,Pymt No :,,PY-CC-00000245,,,,Date :,3/1/17,Cashier :,,folia,,Pax :,3,Table :,IN01,Time :,2:23:19 PM,,,,,,Waiter :,,,,,,
BV0001,,Asian Twist Brioche French Toast,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0009,,Java Fusion Serundeng Grilled Chicken,,,,,,1,41 322.,, 0., 0.,,41 322.,4 132.,,4 545.,,50 000.,,,,,,,,,,,,,,
FD0014,,Eggs Benedict,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0045,,Indo-Deutches Creamed Salmon,,,,,,1,74 380.,, 0., 0.,,74 380.,7 438.,,8 182.,,90 000.,,,,,,,,,,,,,,
,,,Total,,210-00848,,, 8.,181 818.,,49 587., 0.,, 0.,23 140.,,25 455.,,280 000.,, 0.,,280 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-00849,,Pymt No :,,PY-RM-00000085,,,,Date :,3/1/17,Cashier :,,folia,,Pax :,2,Table :,IN06,Time :,1:37:03 PM,,,,,,Waiter :,,,,,,
BV0008,,Long black,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0061,,Cappucino,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-00849,,, 2., 0.,,52 066., 0.,, 0.,5 207.,,5 727.,,63 000.,, 0.,, 0.,, 0.,,63 000.,, 0.,,K104,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,30 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-00850,,Pymt No :,,PY-CS-00000609,,,,Date :,3/1/17,Cashier :,,folia,,Pax :,1,Table :,IN02,Time :,2:21:59 PM,,,,,,Waiter :,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
FD0081,,House Omellete,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00850,,, 2.,37 190.,,33 884., 0.,, 0.,7 107.,,7 818.,,86 000.,,86 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00852,,Pymt No :,,PY-CS-00000608,,,,Date :,3/1/17,Cashier :,,folia,,Pax :,3,Table :,IN05,Time :,2:17:50 PM,,,,,,Waiter :,,,,,,
BV0020,,Infuse Water,,,,,,1, 0.,,20 661., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
BV0021,,Espresso,,,,,,2, 0.,,44 628., 0.,,44 628.,4 463.,,4 909.,,54 000.,,,,,,,,,,,,,,
FD0012,,Sosis Solo,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
,,,Total,,210-00852,,, 4.,24 793.,,65 289., 0.,, 0.,9 008.,,9 909.,,109 000.,,109 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-00853,,Pymt No :,,PY-CS-00000611,,,,Date :,3/1/17,Cashier :,,fomaya,,Pax :,2,Table :,IN02,Time :,3:25:05 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0011,,Equil Sparkling,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0008,,Steamed Fish in Banana Leaf,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-00853,,, 4.,74 380.,,35 537., 0.,, 0.,10 992.,,12 091.,,133 000.,,133 000.,, 0.,, 0.,, 0.,, 0.,,,,
